id,source_tier,publisher,title,url,retrieved_at,access_status,robots_status,terms_status,copyright_use
SRC-SA-AS1668-2-2024,1,Standards Australia,AS 1668.2:2024 mechanical-ventilation edition overview,https://www.standards.org.au/blog/spotlight-on-as-1668-2024,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Official public edition history and high-level scope paraphrased; licensed ventilation calculations and provisions are not reproduced.
SRC-SA-AS1672-1-1997,1,Standards Australia,"AS 1672.1:1997 Limes and limestones, Part 1: Limes for building — public catalogue metadata",https://store.accuristech.com/standards/as-1672-1-1997?product_id=2063012,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public title, current-status and material-scope metadata only; specifications and test requirements are not reproduced."
SRC-SA-AS1860-2-2006,1,Standards Australia,AS 1860.2:2006 public metadata,https://store.standards.org.au/product/as-1860-2-2006,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation and public scope metadata only; selection, placement, fixing and installation requirements are not reproduced."
SRC-SA-AS1884-2021,1,Standards Australia,AS 1884:2021 public metadata,https://store.standards.org.au/product/as-1884-2021,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, status and public scope metadata only; licensed substrate tests, limits and installation procedures are not reproduced."
SRC-SA-AS2159-2009,1,Standards Australia,AS 2159:2009 Piling — Design and installation — public catalogue metadata,https://store.standards.org.au/product/as-2159-2009,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public title, current status and amendment metadata only; design, durability and installation requirements are not reproduced."
SRC-SA-AS2455-1-2019,1,Standards Australia,AS 2455.1:2019 public metadata,https://store.standards.org.au/product/as-2455-1-2019,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, status and public scope metadata only; licensed carpet installation requirements are not reproduced."
SRC-SA-AS2455-2-2019,1,Standards Australia,AS 2455.2:2019 public metadata,https://store.standards.org.au/product/as-2455-2-2019,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, status and public title metadata only; licensed carpet-tile installation requirements are not reproduced."
SRC-SA-AS2688-2017,1,Standards Australia,AS 2688:2017 public metadata,https://store.standards.org.au/product/as-2688-2017,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, status and scope metadata only; licensed door and doorset requirements are not reproduced."
SRC-SA-AS2699-1-2020,1,Standards Australia,"AS 2699.1:2020 Built-in components for masonry construction, Part 1: Wall ties — public catalogue metadata",https://store.standards.org.au/product/as-2699-1-2020,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official title, status and public wall-tie scope metadata only; test methods, durability classes and performance provisions are not reproduced."
SRC-SA-AS2699-2-2020,1,Standards Australia,"AS 2699.2:2020 Built-in components for masonry construction, Part 2: Connectors and accessories — public catalogue metadata",https://store.standards.org.au/product/as-2699-2-2020,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official title, status and public scope metadata only; licensed durability tests and performance provisions are not reproduced."
SRC-SA-AS2699-3-2020,1,Standards Australia,"AS 2699.3:2020 Built-in components for masonry construction, Part 3: Lintels and shelf angles — public catalogue metadata",https://store.standards.org.au/product/as-2699-3-2020,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official title, current status and public durability-scope metadata only; tests, material grades and design provisions are not reproduced."
SRC-SA-AS2753-2018,2,Standards Australia,AS 2753:2018 Adhesives for bonding gypsum plaster linings to wood and metal framing members — public catalogue metadata,https://store.standards.org.au/product/as-2753-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, edition, title and amendment context only; licensed product requirements are not copied."
SRC-SA-AS2758-1-2014,1,Standards Australia,"AS 2758.1:2014 Aggregates and rock for engineering purposes, Part 1: Concrete aggregates — public catalogue metadata",https://store.standards.org.au/product/as-2758-1-2014,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Public current-edition and aggregate-scope metadata only; grading and test limits are not reproduced.
SRC-SA-AS2796-1-1999,1,Standards Australia,AS 2796.1:1999 public metadata,https://store.standards.org.au/product/as-2796-1-1999,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation and public product-scope metadata only; licensed grades, tolerances and moisture requirements are not reproduced."
SRC-SA-AS3600-2018,1,Standards Australia,AS 3600:2018 Concrete structures — public catalogue metadata,https://store.standards.org.au/product/as-3600-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public title, status, amendment and scope metadata only; no licensed clauses, tables, figures or design rules reproduced."
SRC-SA-AS3610-1-2018,1,Standards Australia,"AS 3610.1:2018 Formwork for concrete, Part 1: Specifications — public catalogue metadata",https://store.standards.org.au/product/as-3610-1-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public scope metadata only; documentation, tolerances and formed-surface requirements are not reproduced."
SRC-SA-AS3610-2-INT-2023,1,Standards Australia,"AS 3610.2 (Int):2023 Formwork for concrete, Part 2: Design and construction — public catalogue metadata",https://store.standards.org.au/product/as-3610-2-int-2023,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public interim-standard title, current status and scope only; no temporary-works design or construction rules reproduced."
SRC-SA-AS3730-0-2006,1,Standards Australia,AS 3730.0-2006 Guide to the properties of paints for buildings — public catalogue metadata,https://store.standards.org.au/product/as-3730-0-2006,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, scope, status and table-of-contents metadata only; licensed specifications and tests are not reproduced."
SRC-SA-AS3850-1-2024,1,Standards Australia,"AS 3850.1:2024 Prefabricated concrete elements, Part 1: General requirements — public catalogue metadata",https://store.standards.org.au/product/as-3850-1-2024,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Public current-edition and scope metadata only; component tests and insert-capacity provisions are not reproduced.
SRC-SA-AS3850-2-2024,1,Standards Australia,"AS 3850.2:2024 Prefabricated concrete elements, Part 2: Building construction — public catalogue metadata",https://store.standards.org.au/product/as-3850-2-2024,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public current-edition and scope metadata only; planning, manufacture, transport and erection requirements are not reproduced."
SRC-SA-AS3972-2010,1,Standards Australia,AS 3972:2010 General purpose and blended cements — public catalogue metadata,https://store.standards.org.au/product/as-3972-2010,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public cement-family scope and current-publication metadata only; composition, property and test limits are not reproduced."
SRC-SA-AS4145-1-2008,1,Standards Australia,AS 4145.1:2008 public metadata,https://store.standards.org.au/product/as-4145-1-2008,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, status and amendment metadata only; licensed terminology and rating provisions are not reproduced."
SRC-SA-AS4145-2-2008,1,Standards Australia,AS 4145.2:2008 public metadata,https://store.standards.org.au/product/as-4145-2-2008,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Official public title and status metadata only; licensed mechanical-lockset test and classification provisions are not reproduced.
SRC-SA-AS4145-5-2011,1,Standards Australia,AS 4145.5:2011 public metadata,https://store.standards.org.au/product/as-4145-5-2011,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, status and amendment metadata only; licensed controlled-door-closing requirements are not reproduced."
SRC-SA-AS4254-1-2021,1,Standards Australia,AS 4254.1:2021 public metadata,https://store.standards.org.au/product/as-4254-1-2021,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, flexible-duct scope and publication status only; licensed performance, manufacture, testing and installation provisions are not reproduced."
SRC-SA-AS4254-2-2012,1,Standards Australia,AS 4254.2:2012 public metadata,https://store.standards.org.au/product/as-4254-2-2012,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, rigid-duct scope and publication metadata only; licensed design and installation provisions are not reproduced."
SRC-SA-AS4288-2003,1,Standards Australia,AS 4288:2003 public metadata,https://store.standards.org.au/product/as-4288-2003,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Official designation and public product-scope metadata only; licensed performance classes and test requirements are not reproduced.
SRC-SA-AS4654-1-2012,1,Standards Australia metadata via Intertek Inform,"AS 4654.1-2012 — Waterproofing membranes for external above-ground use, Part 1: Materials",https://www.intertekinform.com/en-au/standards/as-4654-1-2012-120285_saig_as_as_252122/,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Public bibliographic metadata and abstract only; no controlled standards text retained.
SRC-SA-AS4654-2-2012,1,Standards Australia metadata via Intertek Inform,"AS 4654.2-2012 — Waterproofing membranes for external above-ground use, Part 2: Design and installation",https://www.intertekinform.com/en-au/standards/as-4654-2-2012-120284_saig_as_as_252120/,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public bibliographic metadata, abstract and limited preview terminology only; no controlled construction tables or figures retained."
SRC-SA-AS4785-1-2002,1,Standards Australia,AS 4785.1:2002 public metadata,https://store.standards.org.au/product/as-4785-1-2002,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation and public product-scope metadata only; licensed grades, tolerances and moisture requirements are not reproduced."
SRC-SA-AS4786-2-2005,1,Standards Australia,AS 4786.2:2005 public metadata,https://store.standards.org.au/product/as-4786-2-2005,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, title and status metadata only; licensed sanding, finishing and assessment procedures are not reproduced."
SRC-SA-AS5039-1-2023,1,Standards Australia,AS 5039.1:2023 Security door and window screens — Classification and performance — public metadata,https://store.standards.org.au/product/as-5039-1-2023,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official current-status, title and public scope metadata only; classifications, performance limits and assessment provisions are not reproduced."
SRC-SA-AS5039-2-2024,1,Standards Australia,AS 5039.2:2024 Security door and window screens — Installation — public metadata,https://store.standards.org.au/product/as-5039-2-2024,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official title and public installation-scope metadata only; fixing, substrate and acceptance rules are not reproduced."
SRC-SA-AS5039-3-2023,1,Standards Australia,AS 5039.3:2023 Security door and window screens — Methods of test — public metadata,https://store.standards.org.au/product/as-5039-3-2023,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official current-status, title and public test-scope metadata only; test apparatus, procedures and acceptance values are not reproduced."
SRC-SA-AS5216-2021,1,Standards Australia,AS 5216:2021 Design of post-installed and cast-in fastenings in concrete — public catalogue metadata,https://store.standards.org.au/product/as-5216-2021,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public title and fastening-scope metadata only; design equations, test provisions and product limits are not reproduced."
SRC-SA-AS5604-2022,1,Standards Australia metadata via Accuris,AS 5604:2022 — Timber — Natural durability ratings,https://store.accuristech.com/standards/as-5604-2022?product_id=2506890,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Public bibliographic metadata only; ratings and controlled tables are not reproduced.
SRC-SA-AS6669-2016,1,Standards Australia,AS 6669:2016 Plywood — Formwork — public catalogue metadata,https://store.standards.org.au/product/as-6669-2016,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public current-edition and product-scope metadata only; grades, overlays, properties and tolerances are not reproduced."
SRC-SA-ASNZS1314-2003,1,Standards Australia / Standards New Zealand,AS/NZS 1314:2003 Prestressing anchorages — public catalogue metadata,https://store.standards.org.au/product/as-nzs-1314-2003,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public title, reconfirmation and scope metadata only; prototype test and performance provisions are not reproduced."
SRC-SA-ASNZS1604-1-2021,1,Standards Australia / Standards New Zealand metadata via Building CodeHub,"AS/NZS 1604.1:2021 — Preservative-treated wood-based products, Part 1: Products and treatment",https://codehub.building.govt.nz/resources/asnzs-1604-12021,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Public bibliographic and scope metadata only; treatment requirements and tables are not reproduced.
SRC-SA-ASNZS1860-1-2017,1,Standards Australia / Standards New Zealand,AS/NZS 1860.1:2017 public metadata,https://store.standards.org.au/product/as-nzs-1860-1-2017,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,Official designation and public product-scope metadata only; licensed classifications and product requirements are not reproduced.
SRC-SA-ASNZS2310-2002,1,Standards Australia,AS/NZS 2310:2002 Glossary of paint and painting terms — public catalogue metadata,https://store.standards.org.au/product/as-nzs-2310-2002,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, title, status and public purpose metadata only; licensed glossary definitions are not reproduced."
SRC-SA-ASNZS2311-2017,1,Standards Australia,AS/NZS 2311:2017 Guide to the painting of buildings — public catalogue metadata,https://store.standards.org.au/product/as-nzs-2311-2017,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, title and public scope metadata only; licensed guidance, schedules and application requirements are not reproduced."
SRC-SA-ASNZS2425-2015,1,Standards Australia / Standards New Zealand,AS/NZS 2425:2015 Bar chairs in reinforced concrete — public catalogue metadata,https://store.standards.org.au/product/as-nzs-2425-2015,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public designation and product-scope metadata only; test loads, sampling and durability requirements are not reproduced."
SRC-SA-ASNZS2588-2018,2,Standards Australia,AS/NZS 2588:2018 Gypsum plasterboard — public catalogue metadata,https://store.standards.org.au/product/as-nzs-2588-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, edition, title and catalogue status only; licensed standard text is not copied."
SRC-SA-ASNZS2589-2017,2,Standards Australia,AS/NZS 2589:2017 Gypsum linings — Application and finishing — public catalogue metadata,https://store.standards.org.au/product/as-nzs-2589-2017,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, edition, title and amendment context only; licensed requirements are not copied."
SRC-SA-ASNZS2785-2020,2,Standards Australia,AS/NZS 2785:2020 Suspended ceilings — Design and installation — public catalogue metadata,https://store.standards.org.au/product/as-nzs-2785-2020,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, edition and title only; licensed design and installation provisions are not copied."
SRC-SA-ASNZS3000-METADATA,1,Standards Australia,AS/NZS 3000:2018 public metadata — Electrical installations (Wiring Rules),https://store.standards.org.au/product/as-nzs-3000-2018,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, title, publication status and public scope only; licensed content was not accessed or reproduced."
SRC-SA-ASNZS3012-SPOTLIGHT,1,Standards Australia,Standards spotlight — electrical installations for construction and demolition sites,https://www.standards.org.au/news/whs-standards-spotlight-electrical-installations-for-construction-and-demolition-sites,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public scope summary paraphrased; licensed standard content is not reproduced.
SRC-SA-ASNZS3017-METADATA,1,Standards Australia,AS/NZS 3017:2022 public metadata — verification by inspection and testing,https://store.standards.org.au/product/as-nzs-3017-2022,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, title, publication status and public scope only; inspection records and test results are treated as evidence, not physical objects."
SRC-SA-ASNZS3500-2025-SPOTLIGHT,1,Standards Australia,Spotlight on AS/NZS 3500 Plumbing and Drainage Standards Series — 2025 updates,https://www.standards.org.au/blog/spotlight-on-as-nzs-3500,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public edition, scope and change-summary metadata only."
SRC-SA-ASNZS4361-2-2017,1,Standards Australia,AS/NZS 4361.2:2017 Hazardous paint management — lead paint in buildings — public catalogue metadata,https://store.standards.org.au/product/as-nzs-4361-2-2017,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, status and public scope only; licensed sampling, assessment and management procedures are not reproduced."
SRC-SA-ASNZS4455-1-2008,1,Standards Australia,"AS/NZS 4455.1:2008 Masonry units, pavers, flags and segmental retaining wall units, Part 1: Masonry units — public catalogue metadata",https://store.standards.org.au/explore-standards/construction?page=67,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official current-status, title and scope metadata only; unit classifications and product requirements are not reproduced."
SRC-SA-ASNZS4456-2003,1,Standards Australia / Standards New Zealand,"AS/NZS 4456:2003 Masonry units, segmental pavers and flags — Methods of test — public catalogue metadata",https://store.standards.org.au/product/as-nzs-4456-0-2003-amdt-1,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public series title, status and test-subject metadata only; test procedures and acceptance values are not reproduced."
SRC-SA-ASNZS4505-2012,1,Standards Australia / Standards New Zealand,AS/NZS 4505:2012 Garage doors and other large access doors — public metadata,https://store.standards.org.au/product/as-nzs-4505-2012,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official title and public scope metadata only; licensed classification, pressure, test, safety and installation provisions are not reproduced."
SRC-SA-ASNZS4548-4-1999,1,Standards Australia,AS/NZS 4548.4:1999 Long-life aggregate-filled textured coatings — public catalogue metadata,https://store.standards.org.au/product/as-nzs-4548-4-1999,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official designation, title, public scope and reconfirmation metadata only; licensed coating characteristics and installation guidance are not reproduced."
SRC-SA-ASNZS4671-2019,1,Standards Australia,AS/NZS 4671:2019 Steel for the reinforcement of concrete — public catalogue metadata,https://store.standards.org.au/product/as-nzs-4671-2019,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public product-scope and publication metadata only; licensed mechanical-property, marking and test requirements are not reproduced."
SRC-SA-ASNZS4672-1-2007,1,Standards Australia / Standards New Zealand,"AS/NZS 4672.1:2007 Steel prestressing materials, Part 1: General requirements — public catalogue metadata",https://store.standards.org.au/product/as-nzs-4672-1-2007,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public designation and product-scope metadata only; strength, relaxation, test and acceptance provisions are not reproduced."
SRC-SA-ASNZS5141-2018,1,Standards Australia,AS/NZS 5141:2018 residential heating and cooling systems overview,https://www.standards.org.au/news/easier-to-be-energy-efficient,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Official public title and high-level design, selection, installation, commissioning and maintenance scope paraphrased; licensed requirements are not reproduced."
SRC-SA-ASNZS60335-2-40-2025,1,Standards Australia,AS/NZS 60335.2.40:2025 public metadata,https://store.standards.org.au/product/as-nzs-60335-2-40-2025,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official public title, appliance-family scope and publication status only; licensed product-safety requirements are not reproduced."
SRC-SA-ASNZS60335-2-95-2024,1,Standards Australia / Standards New Zealand,AS/NZS 60335.2.95:2024 Residential vertically moving garage-door drives — public metadata,https://store.standards.org.au/product/as-nzs-60335-2-95-2024,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Official title and public electrical-appliance safety scope only; construction, sensing, force, control and test provisions are not reproduced."
SRC-SA-ASNZS61009-1-METADATA,1,Standards Australia,AS/NZS 61009.1:2015 public metadata — RCBO general rules,https://store.standards.org.au/product/as-nzs-61009-1-2015,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, title, amendment status and public scope only; test and trip requirements are not reproduced."
SRC-SA-ASNZS61439-3-METADATA,1,Standards Australia,AS/NZS 61439.3:2016 public metadata — distribution boards operated by ordinary persons,https://store.standards.org.au/product/as-nzs-61439-3-2016,2026-08-16T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Designation, title and public scope only; product construction and verification requirements are not reproduced."
SRC-SA-BESS-5139-2019,1,Standards Australia,AS/NZS 5139 battery-system safety standard,https://www.standards.org.au/news/positive-new-standard-for-battery-storage-sector,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Edition and public scope summary paraphrased; licensed requirements are not reproduced.
SRC-SA-BUSHFIRE-HANDBOOKS-2026,1,Standards Australia,Bushfire Construction Handbooks for practitioners and homeowners,https://www.standards.org.au/news/helping-build-resilience-new-bushfire-handbooks-for-practitioners-and-homeowners,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public announcement and high-level guidance paraphrased; handbook and standard text is not reproduced.
SRC-SA-DIT-POST-TENSIONED-CONCRETE,1,South Australian Department for Infrastructure and Transport,Post-tensioned concrete technical specification,https://dit.sa.gov.au/__data/assets/pdf_file/0004/1423768/ST-SC-C2-POST-TENSIONED-CONCRETE.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Government specification used for physical tendon, duct, anchorage, coupler, grout, vent and recess vocabulary; project-specific infrastructure requirements are not generalised to houses."
SRC-SA-ELECTRICITY-SECTOR-UPDATES-2026,1,Standards Australia,Electricity and gas sector updates — 2026 luminaire publications,https://www.standards.org.au/sector-updates/electricity-and-gas,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Product designations, publication history and public scope summaries only; licensed requirements and test methods are not reproduced."
SRC-SA-HB-39-2015,1,Standards Australia,SA HB 39:2015 — Installation code for metal roof and wall cladding public metadata,https://store.standards.org.au/product/sa-hb-39-2015,2026-08-16T00:00:00+10:00,public_metadata,not_checked_no_crawl,not_checked,Official public table of contents and scope metadata only; licensed handbook text is not accessed or reproduced.
SRC-SA-HB161-2005,1,Standards Australia,HB 161:2005 Guide to plastering — withdrawn publication metadata,https://www.intertekinform.com/en-us/standards/hb-161-2005-131181_saig_as_as_277901/,2026-08-17T00:00:00+10:00,metadata_only,not_checked_no_crawl,not_checked,"Public title, scope and withdrawal metadata only; handbook instructions and mix guidance are not reproduced."
SRC-SA-INVERTER-4777-2024,1,Standards Australia,AS/NZS 4777 updates for grid-connected inverter energy systems,https://www.standards.org.au/blog/as-nzs-4777-updates,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Edition, title and public scope changes paraphrased; licensed requirements are not reproduced."
SRC-SA-MODERN-HOMES,1,Government of South Australia / PlanSA,NCC 2022 Modern Homes provisions in South Australia,https://plan.sa.gov.au/resources/building/ncc-2022-modern-homes-provisions,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public South Australian adoption summary paraphrased; current ministerial building standards, concessions and project approvals remain controlling."
SRC-SA-PV-5033-2021,1,Standards Australia,AS/NZS 5033 revised to support the solar industry,https://www.standards.org.au/news/australian-solar-standard-as-nzs-5033-revised-to-support-growing-solar-industry,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Edition and public change summary paraphrased; no licensed clauses or prescriptive values reproduced.
SRC-SA-PV-5033-SPOTLIGHT,1,Standards Australia,Spotlight on installation and safety requirements for photovoltaic arrays,https://www.standards.org.au/blog/spotlight-on-installation-and-safety-requirements-for-photovoltaic-pv-arrays,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public object-family and standard-scope summary paraphrased.
SRC-SA-REFRIGERATION-SAFETY-2016,1,Standards Australia,Australian adoption of refrigerant classification and refrigeration-safety standards,https://www.standards.org.au/news/australia-adopts-international-standards-for-refrigeration-safety,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Official series titles, publication context and high-level scopes paraphrased; licensed safety requirements are not reproduced."
SRC-SAFEWORK-NSW-FORMWORK-COP,1,SafeWork NSW,Formwork code of practice,https://www.safework.nsw.gov.au/resource-library/codes-of-practice/codes-of-practice/formwork,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Physical temporary-work terminology and system anatomy paraphrased; legal duties, design procedures and safety controls remain in the current code and project documentation."
SRC-SEELEY-BRAEMAR-EVAP-COMPONENTS,3,Seeley International,"Australian evaporative-cooler pad, reservoir and water-distribution components",https://www.seeleyinternational.com/product/braemar-ea-series/,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic evaporative media, water reservoir, distribution system, casing and discharge configuration concepts paraphrased; proprietary product names and performance remain source context."
SRC-SEELEY-BRAEMAR-EVAP-INSTALL,3,Seeley International,Australian roof-mounted evaporative-cooler installation anatomy,https://www.seeleyinternational.com/artefact/braemar-ea-evaporative-coolers-manual/,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic cooler cabinet, pad frame, dropper duct, transition, support frame, water supply, drain and control components paraphrased; proprietary dimensions and installation instructions remain selected-product data."
SRC-SRIA-BAR-CHAIRS,2,Steel Reinforcement Institute of Australia,Bar chairs for support of reinforcement,https://www.sria.com.au/wp-content/uploads/2024/05/Bar-Chairs-for-Support-of-Reinforcement.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic chair material, strength-grade, spacing-function and durability concepts paraphrased; project selections and numerical requirements remain with design and current standards."
SRC-SRIA-MECHANICAL-SPLICES,2,Steel Reinforcement Institute of Australia,Mechanical splices for reinforcing bars,https://www.sria.com.au/wp-content/uploads/2025/03/TN-10-March-2025.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic mechanical-coupler and splice concepts paraphrased; proprietary systems, qualification tests and structural selection remain project evidence."
SRC-SRIA-SUSPENDED-SLAB-MESH,2,Steel Reinforcement Institute of Australia,Design of suspended concrete slabs reinforced with mesh,https://www.sria.com.au/wp-content/uploads/2025/10/Tech-Note-6-25-10-2025-Final-Document.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Mesh layout, support and suspended-slab terminology paraphrased; design calculations, capacities and detailing rules are not reproduced."
SRC-STANDARDS-AUSTRALIA-1684-SPOTLIGHT,1,Standards Australia,NCC 2022 Standards Spotlight: Residential Timber-Framed Construction,https://www.standards.org.au/blog/ncc-2022-standards-spotlight-residential-timber-framed-construction,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public scope and edition metadata only.
SRC-STEELLINE-SECTIONAL-INSTALL,3,Steel-Line Garage Doors,Sectional garage-door installation guide,https://www.steel-line.com.au/downloads/technical-support/sectional_garage_door_installation_guide.pdf,2026-08-17T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Public Australian manufacturer parts list and diagrams used for sectional panels, tracks, shaft, springs, bearing and flag brackets, reinforcing struts and hangers; exact installation remains system-specific."
SRC-STEELLINE-TECHNICAL-SUPPORT,3,Steel-Line Garage Doors,Australian garage-door technical-support and BIM library,https://www.steel-line.com.au/product-selection-guide/technical-support/,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Manufacturer index used for sectional and roller door families, wind-rated variants, tracks, motors and BIM terminology; proprietary files remain external evidence."
SRC-STONECLIP-AU-FACADE-SYSTEM,3,StoneClip Australia,Stone facade clip and support system information,https://stoneclip.com.au/,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Australian supplier terminology paraphrased for stone facade clips, brackets, stand-offs and support interfaces; structural capacity and suitability remain project and product evidence."
SRC-STORMTECH-BALCONY-DRAINAGE,3,Stormtech,Balcony drainage white paper,https://www.stormtech.com.au/sites/default/files/whitepapers/2024-10-Stormtech-Whitepaper-Balcony-Drainage.pdf,2026-08-17T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Australian drainage manufacturer guidance used for linear channels, outlets, threshold drainage and pedestal-paver coordination; hydraulic capacity and exact details remain selected-system inputs."
